ID,NA_Sales,EU_Sales,JP_Sales,Other_Sales
15574,0.08,0.02,0,0
10726,0,0,0.31,0
17340,0.05,0.02,0,0
6163,1.48,0.09,0,0.02
9607,0.35,0.01,0,0.06
5792,1.16,0.65,0.08,0.2
18707,0.02,0.02,0,0
5368,2.14,1.21,0.01,0.17
14912,0.07,0.04,0,0.01
8701,0.27,0.21,0,0.07
10068,0.28,0.08,0,0.01
15591,0,0.1,0,0.01
15000,0.08,0,0.03,0.01
13474,0.15,0,0,0.01
18875,0.03,0.01,0,0
17790,0.03,0.02,0,0.01
15681,0.04,0.04,0,0.02
6331,0.37,0.9,0,0.18
17342,0.03,0.02,0,0.01
16903,0.05,0.02,0,0
10630,0.15,0.04,0.13,0
6068,1.52,0.12,0,0.05
19485,0.02,0.01,0,0
19253,0,0.03,0,0.01
12912,0.14,0.04,0,0.01
11898,0.18,0.05,0,0.02
7859,0.18,0.01,0.5,0.02
11663,0.1,0.04,0.1,0.01
11001,0.14,0.11,0,0.04
10651,0,0,0.32,0
10316,0.18,0.14,0,0.03
8204,0.32,0.05,0.25,0.01
6023,0.59,0.75,0.13,0.27
16413,0,0,0.08,0
13459,0.15,0.01,0,0
8543,0.42,0.11,0.02,0.02
11434,0.06,0.04,0.14,0.02
13182,0.16,0,0,0.01
16689,0.07,0,0,0.01
18337,0,0.04,0,0
17832,0.04,0.01,0,0
19079,0.03,0.01,0,0
14130,0.08,0.05,0,0.01
5281,4.03,0,0.09,0
6078,1.67,0,0,0
16881,0.07,0,0,0
7475,0.13,0.48,0.04,0.19
11524,0.21,0.05,0,0
11427,0.04,0.05,0.16,0.02
13483,0.11,0.03,0,0.02
7485,0.6,0.22,0,0.01
6003,1.68,0.04,0,0.04
16486,0.07,0,0,0.01
10524,0.16,0.13,0,0.04
14267,0.11,0.01,0,0.01
8326,0.58,0.02,0,0
16870,0.04,0.03,0,0.01
14178,0.07,0.05,0,0.02
17576,0,0,0.06,0
21476,0,0,0.01,0
18425,0,0,0.05,0
18131,0,0,0.05,0
11370,0,0,0.26,0.01
8061,0.48,0.16,0,0.02
17745,0,0,0.06,0
6874,0.82,0.17,0.01,0.09
18735,0,0,0.04,0
17563,0,0,0.06,0
15201,0,0,0.11,0
6495,0.73,0.5,0,0.09
14008,0.1,0.03,0,0.01
20221,0,0,0.02,0
8867,0.37,0.14,0,0.01
11867,0.19,0.05,0,0
17297,0,0,0.06,0
6949,0.65,0.3,0.01,0.1
7309,0.52,0.26,0,0.12
8687,0.12,0.32,0,0.1
15693,0.07,0.02,0,0
6915,0.49,0.35,0.09,0.16
14722,0.11,0,0,0.01
8401,0,0,0.59,0
10012,0.3,0.08,0,0.01
19724,0.02,0.01,0,0
8080,0.15,0.35,0,0.16
7657,0.28,0.4,0,0.09
11941,0.11,0.1,0,0.02
9014,0.24,0.19,0,0.06
17459,0.05,0.01,0,0
21537,0.01,0,0,0
12032,0.21,0,0,0.02
16837,0.05,0.02,0,0
5447,1.29,1.27,0.06,0.5
7643,0.13,0.42,0.13,0.1
8237,0,0,0.62,0
18183,0.05,0,0,0
7601,0,0,0.74,0.05
9087,0.16,0.01,0.29,0.02
14089,0.07,0.05,0,0.02
9719,0.24,0.1,0,0.07
8058,0.37,0.25,0,0.04
19459,0.02,0.01,0,0
15190,0,0,0.11,0
9554,0.21,0.18,0,0.03
17390,0.03,0.02,0,0.01
21148,0.01,0,0,0
10401,0,0.34,0,0
12672,0,0,0.2,0
17191,0,0,0.07,0
21081,0.01,0,0,0
19302,0.02,0.01,0,0
12221,0.17,0.04,0,0.01
18111,0,0,0.05,0
16997,0,0.03,0.03,0.01
9243,0.33,0.12,0,0.01
18265,0.04,0.01,0,0
11768,0.12,0.09,0,0.03
14780,0,0.03,0.09,0
21017,0,0.01,0,0
10233,0.24,0.09,0,0.03
16991,0.01,0.04,0,0.01
6465,0.62,0.5,0.01,0.21
8272,0.48,0.12,0,0.02
13341,0.12,0.05,0,0
9814,0.29,0.08,0,0.04
9614,0,0,0.39,0.03
8348,0.38,0.15,0,0.08
11776,0.22,0.01,0,0.02
13069,0.13,0.04,0,0.01
11247,0.17,0.09,0,0.02
12259,0.2,0,0,0.02
14473,0.06,0.02,0.04,0.02
12625,0.18,0,0,0.02
18798,0.03,0,0,0
10689,0.13,0.12,0,0.06
13623,0.08,0.06,0,0.02
12903,0.15,0.04,0,0.01
18338,0,0.04,0,0.01
17388,0.05,0,0,0.01
11543,0.05,0.15,0,0.06
5911,0.21,0.3,1.33,0.04
17250,0.05,0.01,0,0
19333,0,0,0.03,0
19374,0,0,0.03,0
15310,0.03,0.06,0,0.02
14368,0.1,0.02,0,0.01
21374,0,0,0.01,0
14864,0.11,0,0,0.01
18628,0,0,0.04,0
16914,0.03,0.03,0,0.01
5193,3.21,1.53,0.01,0.38
15851,0.02,0.07,0,0.01
20570,0,0,0.02,0
9007,0,0,0.46,0.03
16432,0.08,0,0,0.01
17243,0,0,0.07,0
17887,0.05,0,0,0.01
8899,0.28,0.19,0,0.03
17646,0.04,0.01,0,0
12063,0,0,0.23,0
11405,0.25,0,0,0.02
10835,0,0,0.3,0
5790,0.99,0.63,0.29,0.19
7136,0.56,0.33,0,0.08
9417,0.19,0.21,0,0.04
13755,0.14,0.01,0,0.01
7004,0.17,0.69,0.02,0.15
10839,0.12,0.12,0,0.07
11988,0.19,0.02,0,0.02
11435,0.18,0.06,0,0.02
5390,1.75,1.2,0.02,0.43
8608,0.27,0.21,0,0.07
5847,0.89,0.45,0.53,0.13
9910,0.14,0.05,0.16,0.04
9628,0.09,0.25,0.02,0.06
7119,0.45,0.44,0,0.08
16300,0.02,0.06,0,0.01
17785,0,0,0.06,0
15337,0.1,0,0,0.01
6485,0.4,0.36,0.4,0.17
9123,0.23,0.18,0,0.06
6171,0.81,0.6,0.01,0.17
8960,0.14,0.02,0.32,0.02
17855,0.02,0.03,0,0.01
10298,0.31,0.02,0,0.02
21099,0,0,0.01,0
10159,0.3,0.01,0,0.05
8103,0.29,0.22,0,0.14
20272,0.01,0.01,0,0
6461,1.22,0.05,0.05,0.01
13366,0.16,0,0,0.01
17068,0,0,0.07,0
14103,0,0,0.14,0
15106,0.02,0.06,0,0.03
16643,0,0,0.08,0
7003,0.62,0.33,0,0.09
20074,0.01,0.01,0,0
8178,0.2,0.26,0.11,0.06
15830,0.09,0,0,0.01
17660,0.05,0,0,0
14316,0.11,0.01,0,0.01
14383,0.07,0.05,0,0.01
16911,0.07,0,0,0
9574,0.14,0.05,0.22,0.01
20470,0,0.02,0,0
9604,0.21,0.16,0,0.05
14847,0.06,0.05,0,0.02
7965,0.01,0.61,0.02,0.04
20651,0,0.01,0,0
19022,0,0,0.04,0
18396,0,0,0.05,0
21089,0,0,0.01,0
11780,0.11,0,0.12,0.01
11231,0,0,0.27,0.01
18968,0.03,0,0,0
13542,0.08,0.06,0,0.02
18986,0,0,0.04,0
7669,0.72,0.04,0,0.01
20295,0.02,0,0,0
13808,0,0,0.15,0
19826,0.02,0,0,0
18308,0.03,0.01,0,0
13133,0.11,0.04,0.02,0.01
15151,0.09,0.02,0,0
19951,0.02,0,0,0
17077,0.03,0.03,0,0.01
6294,0.78,0.5,0.03,0.15
21561,0,0,0.01,0
10379,0.26,0.07,0,0.01
14640,0,0,0.13,0
14719,0.11,0,0,0.01
18164,0,0,0.05,0
5851,0.95,0.64,0.27,0.13
15016,0,0,0.11,0
18487,0,0,0.04,0
17417,0.03,0.02,0,0.01
15601,0.05,0.04,0,0.01
7772,0.42,0.16,0.15,0.01
7491,0.46,0.31,0,0.05
5562,0.69,1.41,0.04,0.53
9369,0.41,0.01,0,0.03
12975,0.15,0.03,0,0
12402,0.06,0,0.13,0.01
7883,0.51,0.18,0,0.01
17597,0,0,0.06,0
13592,0,0,0.12,0.04
21530,0,0.01,0,0
12661,0,0,0.2,0
12692,0.1,0.08,0,0.03
21460,0,0.01,0,0
16787,0,0.03,0.03,0.01
7729,0.47,0.21,0.01,0.07
20933,0,0,0.02,0
5880,0.96,0.38,0.55,0.05
5219,0.57,3.14,0.04,1.07
10443,0.17,0.13,0,0.03
19282,0.03,0,0,0
11330,0,0,0.26,0.01
18410,0.03,0.02,0,0
18019,0.03,0.01,0,0
12900,0.09,0.07,0,0.02
18476,0.03,0.01,0,0
18477,0.02,0.02,0,0.01
21262,0,0,0.01,0
12055,0.21,0,0,0.02
8791,0.31,0.19,0,0.03
6662,0.87,0.32,0,0.02
20565,0,0.01,0,0
14702,0.06,0.05,0,0.02
6308,0.93,0.24,0.25,0.04
19902,0.01,0.01,0,0
19749,0.01,0.01,0,0
16243,0.08,0,0,0.01
11457,0.24,0,0,0.02
13790,0.07,0.02,0.06,0.01
18655,0,0,0.04,0
10654,0.16,0.12,0,0.04
10748,0.22,0.08,0,0.01
6062,0.96,0.44,0.08,0.22
20814,0.02,0,0,0
10078,0.11,0.16,0,0.1
18596,0,0,0.04,0
20245,0,0.02,0,0
20769,0,0,0.02,0
8341,0,0,0.6,0
16206,0.06,0.02,0,0
15280,0.05,0.04,0,0.01
16390,0.08,0,0,0.01
5184,2.49,0.98,1.57,0.15
14274,0.11,0.01,0,0.01
12490,0.06,0.1,0.01,0.04
13449,0,0,0.17,0
7363,0.43,0.34,0,0.11
20852,0.01,0,0,0
14248,0.13,0,0,0.01
19124,0,0,0.03,0
21221,0.01,0,0,0
9363,0,0,0.45,0
12664,0.18,0.01,0,0.01
10911,0,0.27,0,0.03
5396,1.43,0.94,0.74,0.27
21025,0,0.01,0,0
10901,0.23,0.06,0,0.01
19316,0,0,0.03,0
18045,0,0,0.05,0
11956,0.22,0,0,0.02
19405,0,0,0.03,0
8239,0.4,0.2,0,0.03
21577,0,0.01,0,0
20492,0,0.02,0,0
10460,0.15,0.15,0,0.03
5740,0.34,0.97,0.55,0.33
19883,0.01,0.01,0,0
15275,0.1,0,0,0.01
11521,0,0,0.26,0
11725,0.11,0.11,0,0.02
10318,0.17,0.13,0,0.04
16843,0,0,0.07,0
21380,0,0,0.01,0
14706,0.06,0.05,0,0.02
8981,0,0,0.5,0
15627,0.05,0.04,0,0.01
6555,0.44,0.3,0.47,0.06
21315,0,0,0.01,0
5678,1.08,0.7,0.34,0.21
19590,0.02,0.01,0,0
10846,0.22,0.08,0,0.01
8251,0.1,0.23,0.22,0.08
18002,0.03,0.02,0,0.01
9706,0,0,0.41,0
20089,0,0.02,0,0
21254,0,0,0.01,0
7535,0.33,0.25,0.07,0.17
16323,0.08,0,0,0.01
15634,0.08,0.02,0,0
12233,0.11,0.08,0,0.03
18689,0.03,0.01,0,0
6938,0.88,0.04,0,0.14
21391,0,0.01,0,0
16130,0.08,0,0,0.01
5343,2.33,0.97,0,0.35
21249,0.01,0,0,0
12292,0.14,0.05,0,0.03
5465,2.03,0.47,0.45,0.07
7858,0.67,0.02,0,0.03
16007,0.07,0.02,0,0
12474,0.14,0,0.06,0.01
10598,0.14,0.02,0.15,0.02
7183,0.68,0.25,0,0.02
11484,0.24,0,0,0.02
14711,0.03,0.09,0,0.01
7862,0.16,0.13,0.37,0.06
11816,0.13,0.09,0,0.02
17935,0,0,0.05,0
11401,0.25,0,0,0.02
16029,0.08,0,0,0.01
11505,0.01,0.2,0,0.05
14447,0.01,0.09,0,0.02
9616,0,0,0.42,0
15877,0.08,0.01,0,0.01
15995,0,0,0.09,0
20644,0.01,0,0,0
16091,0,0,0.09,0
8748,0.5,0.03,0,0.01
13575,0,0,0.16,0
15554,0.06,0.02,0.02,0
9776,0.38,0,0,0.03
6383,0.43,0.7,0.01,0.27
9400,0.13,0.16,0.13,0.03
16084,0,0,0.08,0.01
6241,1.3,0.09,0,0.12
14319,0.07,0.05,0,0.02
20758,0.02,0,0,0
6095,1.35,0.09,0,0.23
11315,0.25,0.01,0,0.02
15629,0,0,0.1,0
6849,0.45,0.53,0.01,0.12
8882,0.34,0.13,0,0.04
13729,0.07,0.07,0,0.02
19719,0,0,0.03,0
9272,0.19,0.19,0,0.07
8085,0.47,0.17,0,0.01
6289,1.04,0.37,0,0.06
6589,0.99,0.13,0.1,0.04
19601,0,0,0.03,0
19502,0,0,0.03,0
10308,0.23,0.1,0,0.03
15405,0,0,0.11,0
17909,0.05,0,0,0
21440,0,0,0.01,0
11756,0.22,0.01,0,0.02
18407,0,0,0.05,0
18878,0.02,0.01,0,0
19680,0.02,0,0,0.01
10739,0.15,0.13,0,0.03
5148,2.8,2.05,0.17,0.9
7339,0.16,0.11,0.56,0.06
8214,0.43,0.05,0,0.14
5488,2.07,0.77,0.05,0.05
21583,0.01,0,0,0
17954,0,0,0.05,0
8455,0.23,0.29,0,0.07
9160,0,0,0.47,0
7842,0.35,0.28,0,0.09
10540,0,0,0.32,0.01
7685,0.37,0.29,0,0.1
20040,0,0,0.02,0
14933,0,0,0.12,0
13761,0,0,0.15,0
5041,2.55,3.52,5.33,0.88
8200,0.46,0.09,0,0.09
10283,0.25,0.09,0,0.01
13933,0.13,0,0,0.01
19162,0,0.03,0,0.01
12208,0.16,0.06,0,0
9285,0.25,0.17,0,0.03
5762,0.66,0,1.45,0.03
10707,0.17,0.12,0,0.02
18348,0.04,0,0,0
11391,0.21,0.05,0,0.01
20445,0,0,0.02,0
6111,1.09,0.38,0.02,0.16
12365,0.07,0.12,0,0.02
12523,0.15,0.04,0,0.01
11606,0.2,0.05,0,0.01
8962,0.28,0.19,0,0.03
20454,0,0.02,0,0
20959,0.01,0.01,0,0
18653,0.03,0,0,0
12215,0.2,0,0,0.02
14787,0,0.1,0,0.02
5866,0.5,0.5,0.63,0.33
16999,0.01,0.04,0,0.01
14842,0,0,0.12,0
17640,0.04,0,0.01,0
17841,0.03,0.02,0,0.01
6963,0.32,0.06,0.64,0.04
9929,0.28,0.1,0,0.01
8770,0.4,0.11,0,0.02
11412,0.15,0.1,0,0.02
16757,0,0,0.07,0
21255,0,0,0.01,0
19911,0,0,0.02,0
13928,0.01,0.11,0,0.03
15094,0.1,0,0,0.01
19400,0.03,0,0,0
11407,0.15,0.09,0,0.02
13061,0,0,0.18,0
6526,0.61,0.47,0.11,0.1
20575,0.02,0,0,0
13975,0,0,0.15,0
5419,0.03,0,3.18,0
20800,0.01,0,0,0
8871,0.46,0.05,0,0
5483,1.82,0.71,0.15,0.26
15321,0.08,0.02,0,0.01
16310,0.02,0.05,0,0.01
11835,0.18,0.05,0,0.01
15987,0.07,0.02,0,0
11569,0.17,0.06,0,0.02
19710,0.02,0.01,0,0
16773,0,0,0.07,0
12745,0,0,0.18,0.01
17540,0,0.05,0,0.01
14102,0.11,0.03,0,0.01
9729,0.33,0.07,0,0
5325,1.82,1.24,0.47,0.25
8915,0,0,0.48,0.03
13657,0,0,0.16,0
6620,0.29,0.17,0.75,0.02
18416,0,0,0.05,0
13951,0.06,0.08,0,0.01
20323,0,0,0.02,0
5674,1.68,0.46,0.01,0.2
20415,0,0.02,0,0
21021,0,0,0.01,0
14916,0.01,0.09,0,0.02
8888,0.18,0.29,0,0.04
12635,0.1,0.08,0,0.03
9518,0.21,0.17,0,0.06
15872,0.07,0.02,0,0
9391,0.04,0.26,0,0.14
21502,0,0,0.01,0
19432,0,0,0.03,0
8904,0.37,0.14,0,0.01
13517,0,0,0.15,0.01
19202,0,0,0.03,0
10209,0.33,0,0,0.03
14446,0,0,0.13,0
20428,0,0,0.02,0
17226,0,0,0.07,0
11054,0.08,0.17,0,0.03
6033,0.61,0.78,0.06,0.27
12753,0.18,0,0,0.01
5659,1.94,0.39,0.03,0.02
17748,0.04,0.01,0,0
11827,0.23,0,0,0.02
10977,0.11,0.08,0.07,0.03
9931,0,0,0.34,0.05
17879,0.05,0,0,0
6012,0.85,0.66,0.01,0.22
12792,0.16,0.02,0,0.02
11844,0.16,0.06,0,0.02
21539,0,0.01,0,0
8352,0.21,0.14,0.21,0.04
20665,0,0,0.02,0
5820,0.89,0.57,0.46,0.13
14101,0.09,0,0.04,0.01
8717,0.43,0.1,0,0.01
7692,0.64,0.02,0,0.1
15156,0,0,0.11,0
20214,0,0,0.02,0
21105,0,0,0.01,0
15347,0,0.08,0,0.02
14632,0,0,0.13,0
14478,0.07,0,0.05,0.01
9399,0.14,0.09,0.19,0.03
13083,0.1,0.06,0,0.02
17272,0,0,0.06,0
9066,0.36,0.11,0,0.02
10284,0.26,0.08,0,0.01
19068,0,0.03,0,0
7274,0.85,0,0,0.07
14905,0.08,0.02,0.01,0.01
12475,0.15,0.04,0,0.01
9608,0.19,0.17,0.03,0.04
15159,0.08,0.02,0,0.01
10533,0,0,0.31,0.02
17059,0,0,0.07,0
18161,0,0,0.05,0
7547,0.45,0.08,0.27,0.01
20192,0,0,0.02,0
16221,0.07,0.01,0,0.01
8320,0.44,0.16,0,0.01
14404,0.12,0,0,0.01
10073,0.11,0.13,0.11,0.02
8860,0.37,0.14,0,0.01
18641,0.04,0,0,0
13619,0.15,0,0,0.01
18387,0.04,0.01,0,0
5031,9.67,3.73,0.11,1.13
11106,0.11,0.14,0,0.03
9854,0.22,0.15,0,0.03
16306,0.04,0.03,0,0.01
11436,0.11,0.04,0.09,0.03
8380,0,0,0.6,0
7650,0.41,0.29,0,0.07
10441,0.14,0.14,0.02,0.03
6882,0.01,0.97,0,0.11
21121,0,0.01,0,0
9027,0.09,0.29,0,0.11
15143,0,0,0.11,0
13197,0.13,0.04,0,0.01
11778,0.12,0.1,0,0.02
10667,0,0,0.32,0
14336,0,0,0.13,0
11265,0.26,0.02,0,0
5743,0.87,0.17,1.1,0.05
10184,0.21,0.09,0.01,0.05
9682,0.14,0.07,0.15,0.06
18794,0,0.03,0,0.01
6201,0.57,0.87,0.02,0.09
6036,0.7,0.83,0,0.19
9046,0.24,0.18,0.03,0.05
18187,0,0,0.05,0
7826,0.52,0.19,0,0.01
7173,0.47,0.36,0,0.12
14129,0,0,0.14,0
14443,0.12,0,0,0.01
14301,0.08,0.02,0.03,0.01
20106,0,0,0.02,0
17040,0,0,0.07,0
18238,0,0,0.05,0
13352,0.02,0.02,0.12,0.01
9712,0.34,0.01,0,0.06
20094,0,0.02,0,0
14410,0.12,0,0,0.01
20276,0.02,0.01,0,0
10698,0.09,0.17,0,0.05
9179,0.05,0.3,0.01,0.12
15467,0.06,0.03,0,0.01
5818,0.68,0.46,0.79,0.13
12550,0.1,0.08,0,0.03
16319,0.04,0.03,0,0.01
16802,0.05,0.02,0,0
16642,0,0,0.07,0
7697,0.38,0.24,0.08,0.06
17605,0,0.05,0,0.01
13052,0.09,0.07,0,0.02
14019,0.13,0,0,0.01
13087,0.06,0.03,0.07,0.02
8287,0.21,0.29,0.01,0.11
18319,0.04,0.01,0,0
16594,0.04,0.03,0,0.01
13526,0.15,0,0,0.01
10323,0.23,0.07,0,0.04
12800,0.1,0.06,0.01,0.03
10696,0.1,0.17,0,0.05
5852,0.75,0.3,0.9,0.04
7195,0.27,0.5,0,0.17
18176,0,0,0.05,0
8569,0.4,0.14,0,0.02
15391,0.06,0,0.03,0.02
19592,0.02,0.01,0,0
17313,0.03,0.02,0,0.01
11443,0.24,0,0,0.02
9389,0.34,0.1,0,0.02
9052,0.24,0.19,0,0.06
19986,0.02,0,0,0
15923,0.09,0,0,0.01
13452,0.11,0.02,0.02,0.01
17321,0,0,0.06,0
21046,0,0.01,0,0
14388,0.11,0.01,0,0.01
12586,0.02,0,0.18,0
6996,0.45,0.3,0.22,0.07
15780,0.05,0.03,0,0.01
12354,0.1,0.08,0,0.03
8353,0.13,0.18,0,0.29
7605,0.17,0.51,0,0.11
15314,0.06,0.04,0,0.01
18160,0.04,0,0,0
11928,0.09,0.1,0,0.05
12845,0,0,0.19,0
7243,0.52,0.35,0,0.06
8953,0.47,0.03,0,0.01
12141,0,0,0.22,0
11611,0,0,0.25,0
13446,0,0,0.17,0
17491,0.05,0,0,0
11689,0.11,0.13,0,0.01
15140,0,0,0.11,0
18617,0,0,0.04,0
17650,0,0,0.06,0
20528,0.01,0,0,0
16534,0,0,0.08,0
6139,0.8,0.38,0.3,0.13
19048,0.02,0.01,0,0
18213,0,0,0.05,0
17688,0,0.05,0,0.01
12104,0.06,0.04,0.12,0.01
13883,0.12,0.03,0,0
21279,0,0,0.01,0
13535,0.15,0,0,0.01
10920,0,0,0.3,0
18141,0,0,0.05,0
21363,0,0.01,0,0
6303,0.81,0.55,0,0.1
10824,0.23,0.07,0,0.01
19270,0,0,0.03,0
11022,0,0,0.29,0
11661,0,0.23,0,0.03
6065,1.1,0.48,0.04,0.07
9206,0,0,0.47,0
19943,0,0,0.02,0
21295,0.01,0,0,0
7983,0.26,0.33,0.03,0.06
5166,2.72,1.87,0,0.84
8703,0.08,0.33,0.01,0.11
6197,0.91,0.57,0,0.07
12603,0.11,0.08,0,0.01
17714,0,0,0.06,0
18791,0,0.03,0,0.01
9906,0.24,0.12,0,0.03
11528,0.13,0.1,0,0.03
6556,1.18,0.08,0,0.01
6233,0,0,1.52,0
18992,0.02,0.01,0,0
15379,0.06,0.04,0,0.01
8555,0.19,0.31,0,0.06
14715,0.07,0.05,0,0.01
11634,0.2,0.05,0,0.01
12398,0.1,0.08,0,0.03
16565,0.06,0.02,0,0
5464,1.85,1.04,0,0.13
16719,0.01,0.05,0,0.01
19936,0,0,0.02,0
10415,0.25,0.07,0,0.01
7032,0.28,0.21,0.45,0.08
6603,0.43,0.48,0.05,0.28
17050,0.05,0.01,0,0
17641,0.05,0,0,0
7354,0.44,0.3,0.09,0.06
20729,0.01,0,0,0
7252,0.55,0.21,0,0.16
12659,0.15,0.04,0,0.01
12186,0.12,0.08,0,0.01
15976,0.04,0.03,0,0.01
17814,0,0,0.06,0
18005,0.05,0,0,0
7670,0.43,0.29,0,0.05
9701,0.17,0.15,0,0.09
5490,0.87,1.06,0.73,0.26
18929,0,0,0.04,0
20137,0.01,0.01,0,0
8291,0.39,0.18,0,0.05
12905,0.18,0,0,0.01
10554,0.12,0.03,0.16,0.02
6919,0.89,0.03,0,0.15
8473,0.28,0.22,0,0.07
10494,0,0,0.33,0
17062,0,0,0.07,0
18431,0.03,0.01,0,0
9044,0.18,0.12,0.16,0.03
6903,0.26,0.69,0,0.12
12382,0.16,0.05,0,0.01
9368,0.09,0.33,0,0.03
6246,0.93,0.15,0.42,0.01
15496,0.09,0,0,0.01
6235,1.45,0.04,0,0.04
12919,0.11,0.05,0,0.02
13419,0.12,0.04,0,0
10274,0.22,0.03,0.08,0.02
8754,0.26,0.2,0,0.07
15676,0.08,0.01,0,0.01
8931,0,0,0.51,0
16477,0.07,0,0,0.01
16627,0,0,0.08,0
7812,0,0,0.73,0
9662,0.31,0.09,0,0.01
14440,0,0.12,0,0.01
6115,1.52,0.1,0,0.02
15334,0.1,0,0,0.01
15557,0.08,0.02,0,0
15257,0.06,0.04,0,0.01
17776,0,0,0.06,0
6901,1.02,0,0,0.06
8261,0.34,0.23,0,0.04
21070,0.01,0,0,0
17591,0,0,0.06,0
7250,0.17,0.65,0,0.1
19906,0,0,0.03,0
21375,0,0.01,0,0
18009,0,0,0.05,0
19868,0,0.02,0,0
15801,0.09,0,0,0.01
18666,0,0,0.04,0
16732,0,0,0.08,0
9407,0.42,0,0,0.03
5760,0.6,1.41,0,0.14
6252,0.64,0.58,0.05,0.23
14584,0.1,0.03,0,0
8928,0.47,0.01,0,0.03
19752,0,0.02,0,0
6765,0.56,0.44,0,0.15
18292,0.03,0.01,0,0
8056,0.32,0.25,0,0.08
14759,0.05,0.06,0,0.02
18267,0,0,0.05,0
18300,0.04,0,0,0
17172,0.04,0.03,0,0
6302,0.46,0.83,0,0.17
10619,0,0.26,0,0.06
20169,0,0,0.02,0
10362,0.25,0.07,0,0.03
18201,0.03,0.02,0,0
7084,0.77,0.2,0,0.03
12152,0.17,0.03,0,0.02
20652,0.01,0.01,0,0
17854,0.03,0.02,0,0.01
15988,0,0,0.09,0
11754,0.12,0.09,0,0.03
8942,0.29,0.17,0,0.05
5280,1.4,1.86,0.11,0.77
14041,0.07,0.05,0,0.02
15648,0.08,0.01,0,0.01
19184,0,0,0.03,0
18189,0.02,0.03,0,0.01
5985,1.19,0.29,0.24,0.06
6506,0.57,0.67,0,0.07
5891,0.56,0.89,0.1,0.37
19042,0.03,0,0,0
6352,0.79,0.54,0,0.09
19874,0.01,0.01,0,0
7720,0.48,0.2,0.01,0.06
9145,0,0.48,0,0
9427,0.22,0.17,0,0.06
14743,0.11,0,0,0.01
6250,1.18,0.27,0,0.05
20004,0,0.02,0,0
10296,0,0,0.35,0
8356,0.5,0.02,0,0.08
17175,0,0,0.07,0
10841,0,0.25,0,0.05
7771,0.16,0.3,0.25,0.04
7087,0.57,0.34,0.01,0.08
6451,0.15,0.04,1.07,0.09
18008,0.03,0.02,0,0
7717,0.31,0.24,0.13,0.08
13235,0.1,0.07,0,0.01
9229,0.25,0.09,0.12,0.01
7053,0.21,0.61,0,0.18
8985,0.28,0.19,0,0.03
14879,0.11,0,0,0.01
10446,0.13,0.1,0.08,0.03
11512,0.24,0,0,0.02
6414,0.24,0.7,0.16,0.26
18530,0.03,0.01,0,0
20254,0,0,0.02,0
5207,3.49,0.01,0.01,1.48
13420,0.12,0.04,0,0
16106,0.06,0.02,0,0.01
6329,0.11,0.08,1.24,0.02
5593,0.89,1.33,0.07,0.28
15606,0,0,0.1,0
7683,0.38,0.29,0,0.1
21477,0,0,0.01,0
8578,0.31,0.21,0,0.04
5038,6.99,4.51,0.3,1.3
19484,0.02,0.01,0,0
16538,0.06,0.02,0,0
19904,0,0,0.02,0
13401,0.13,0.03,0,0
10123,0.35,0,0,0.02
9532,0.25,0.06,0.07,0.06
18418,0.04,0,0,0
9684,0.41,0,0,0
13417,0,0.13,0,0.04
6471,0.92,0.35,0.01,0.05
8209,0,0,0.63,0
11377,0.25,0,0,0.02
5379,2.09,1.02,0.04,0.32
6639,0.59,0.46,0.01,0.15
13230,0.13,0.03,0,0
7950,0.25,0.33,0,0.11
11445,0.06,0.18,0,0.02
15500,0.07,0.03,0,0
18215,0.03,0.02,0,0
9924,0.25,0.06,0.05,0.03
19025,0,0,0.04,0
19225,0,0,0.03,0
11562,0.18,0.07,0,0
11643,0.14,0.1,0,0.02
7085,0.59,0.31,0,0.1
21292,0.01,0,0,0
9541,0.37,0,0.03,0.03
11474,0.16,0.06,0,0.04
5442,2.14,0.86,0,0.13
18636,0,0.03,0,0.01
8265,0.14,0.14,0.27,0.06
20960,0,0,0.02,0
9551,0.39,0,0,0.03
7867,0.35,0.27,0,0.09
11440,0.24,0,0.01,0.02
10407,0.31,0.01,0,0.02
19426,0.02,0,0,0.01
16375,0.08,0,0,0.01
20273,0,0.02,0,0
11900,0.09,0.08,0.06,0.02
19562,0,0.02,0,0.01
20988,0,0.01,0,0
9754,0.15,0.1,0.12,0.03
6430,0.47,0.51,0.28,0.09
9398,0.22,0.17,0,0.06
16482,0.02,0.01,0.05,0.01
18572,0.03,0.01,0,0
5722,1.74,0.25,0.21,0.03
10935,0.14,0.1,0.01,0.05
13162,0.13,0.05,0,0
12174,0.16,0.06,0,0
17670,0,0,0.06,0
14876,0.07,0.04,0,0.01
15260,0.08,0.02,0,0.01
8162,0.15,0.12,0.34,0.04
12513,0.1,0.08,0,0.03
18873,0,0,0.04,0
14092,0,0,0.14,0
18767,0,0,0.04,0
10880,0,0,0.3,0
14226,0.08,0.04,0,0.01
11808,0,0,0.24,0
13840,0.07,0.06,0,0.02
7248,0.86,0,0,0.06
19006,0.02,0.01,0,0.01
9317,0.12,0.25,0.01,0.08
15166,0.08,0.02,0,0.01
7758,0.2,0.43,0.01,0.11
19119,0.02,0.01,0,0
13524,0.12,0.02,0,0.02
15383,0.05,0.04,0,0.01
7977,0.62,0.04,0,0.02
8264,0.57,0.01,0,0.04
7283,0.72,0.17,0,0.01
